0.053619  6.099537 
3.035208  6.247101 
3.005465  2.232569 
2.558614  1.070230 
1.812212  0.594030 
2.591015  3.056298 
1.578416  2.855612 
2.095714  5.248016 
0.437442  3.543631 
1.343043  0.247300 
1.089425  0.063564 
2.107899  1.922554 
0.835178  3.328275 
0.654275  3.236365 
0.916273  1.153105 
0.521594  3.650155 
2.545588  5.065257 
0.361430  0.857293 
0.606260  4.817026 
2.449446  1.610763 
2.868898  2.492605 
1.241434  4.243853 
1.084937  6.229710 
1.240691  0.802493 
1.260495  4.817772 
2.165711  3.153092 
1.597635  1.995687 
1.144003  2.318765 
0.733866  2.274512 
1.628753  2.672165 
1.671588  4.200454 
2.278426  5.203952 
0.746103  4.831157 
2.524140  6.159229 
1.799582  0.538313 
2.121328  0.484910 
1.201076  5.077143 
1.579884  3.590713 
1.588295  3.722232 
0.952970  5.524361 
1.456684  6.075331 
1.884328  2.422661 
2.250475  0.724467 
0.736125  4.994476 
0.457270  5.627508 
2.439687  4.288028 
2.394585  6.247580 
2.982018  1.291713 
1.486746  2.387102 
2.725561  2.965176 
1.198448  2.777125 
2.012684  5.387735 
1.512240  4.606818 
2.001557  4.885316 
1.715595  1.248331 
1.717493  4.545607 
0.310394  4.776847 
1.601690  5.454724 
2.328917  5.353826 
2.904941  5.861343 
1.294601  5.026744 
2.334881  3.845427 
0.973505  4.913707 
1.670328  5.937555 
0.690474  2.780275 
2.256293  2.662714 
1.488629  0.187426 
1.383583  4.970851 
2.301030  3.326972 
0.670610  1.941922 
0.523403  2.382037 
0.552755  5.729725 
1.943372  3.375623 
1.270231  6.098384 
0.951541  4.741765 
2.420069  5.337438 
2.347912  0.103173 
1.512211  1.944442 
1.860661  2.617201 
2.475537  2.391823 
2.086670  0.134771 
2.057308  0.256845 
2.120500  3.318625 
1.609492  5.555339 
1.005452  0.286393 
2.311384  3.457500 
1.928450  2.829678 
1.403047  3.742930 
2.623632  5.146504 
1.823317  3.660092 
2.349370  5.581476 
2.307008  1.315518 
2.373561  0.997328 
0.121682  4.370191 
0.893888  4.009658 
1.928978  4.650756 
0.854206  4.502785 
1.218635  2.248245 
1.362800  2.601626 
0.833570  4.847453 
2.023471  0.298354 
1.439811  3.248069 
1.329735  1.148796 
2.066651  2.829061 
1.332024  4.625032 
1.561935  3.906922 
1.400632  5.403913 
2.362797  1.947414 
2.682026  0.066958 
0.400237  6.170174 
2.372523  3.794068 
0.447597  3.423949 
1.532179  2.724060 
1.649331  1.902002 
2.212065  1.363114 
2.687223  1.343939 
1.478579  5.682614 
1.788505  4.126202 
1.872740  3.670299 
1.759244  0.182968 
1.997540  0.612479 
1.817352  5.877030 
0.531668  3.830564 
0.669041  0.088080 
1.213631  5.304719 
2.444168  0.381243 
2.961035  2.367830 
0.724293  0.079800 
0.588318  5.570800 
1.341924  4.110230 
2.527635  0.555692 
3.003035  3.339219 
0.961453  4.102075 
1.521335  5.054855 
1.130370  1.657705 
2.088105  0.935308 
1.532609  2.937637 
2.389859  3.183817 
0.833357  0.084401 
0.753972  6.037860 
2.954242  5.755726 
2.561495  0.242847 
2.183457  1.763009 
1.632942  4.098858 
2.343474  3.066057 
1.433467  3.318255 
1.802300  2.466538 
1.072997  4.519648 
2.012701  0.667812 
0.730869  4.631742 
2.242944  4.062613 
1.735910  0.132684 
0.812994  0.263393 
2.631186  2.574758 
1.744291  3.121625 
0.328200  3.727203 
0.543418  4.697036 
1.117356  6.080066 
2.664126  1.762519 
2.822079  0.554615 
2.386489  0.722266 
0.994124  6.008943 
2.463369  3.747362 
2.424114  3.804766 
2.552690  1.590879 
1.426508  5.989786 
2.063408  0.084837 
0.273710  4.916737 
0.783217  2.550083 
0.783016  0.204735 
2.115360  2.678157 
0.233482  3.690275 
1.450326  2.949841 
1.581575  4.823811 
1.890766  2.570450 
2.494235  0.845481 
1.143318  1.139224 
0.681970  4.624608 
1.806806  0.896097 
0.870775  2.761392 
1.397702  6.149157 
1.658990  5.639174 
1.098337  1.699089 
1.661766  1.667256 
0.338222  0.135921 
0.541417  5.617950 
2.302606  3.256292 
2.569844  4.965711 
0.791500  0.600121 
0.618631  0.085649 
2.178120  2.928895 
1.246992  5.902609 
2.520538  3.598709 
1.599703  4.138589 
0.390871  4.572463 
1.111749  5.009348 
2.179063  4.795303 
1.097966  3.368958 
1.643986  2.625084 
2.460182  3.301332 
1.312698  4.741688 
2.131448  0.015689 
1.182789  0.607141 
0.367534  0.718843 
2.634559  5.648548 
1.050394  1.371814 
1.515443  1.550002 
0.752271  2.419306 
2.675233  5.815868 
1.650509  5.484557 
2.203626  3.060501 
1.450034  5.375555 
2.239184  5.863515 
2.685697  2.597659 
2.705831  0.671554 
1.497281  3.619374 
2.593124  0.146707 
1.610641  4.574975 
1.655115  2.169030 
2.744536  2.386050 
0.587791  3.130745 
0.847401  5.790767 
3.090564  2.006029 
2.156635  4.453981 
2.533792  4.901504 
2.032960  2.704672 
1.392470  3.228745 
1.028025  4.486769 
0.911501  4.690924 
1.667448  5.132955 
2.681592  3.635805 
0.719056  3.443823 
0.826892  0.786566 
1.186798  6.239696 
2.686593  1.875956 
1.247224  1.919889 
1.776963  1.749167 
2.407766  0.877919 
2.406657  2.515982 
0.863260  1.622703 
2.323066  0.044243 
2.133881  2.186780 
1.013258  2.663015 
1.231878  3.342256 
1.856213  0.923046 
1.918825  4.704392 
1.150512  4.595431 
2.228744  3.523784 
1.179483  5.457258 
1.419405  2.168243 
1.607982  6.012594 
0.495352  4.670038 
1.292640  2.063673 
1.829937  4.471762 
1.236245  2.494340 
2.892992  2.670694 
1.519141  1.413542 
2.599827  3.959026 
2.730792  1.444296 
2.230707  2.418608 
1.704737  1.896005 
1.524382  4.950451 
1.804629  4.572867 
1.133918  3.992432 
2.517964  4.642456 
2.322771  0.168247 
2.180351  1.064598 
2.252351  3.354697 
1.974677  5.703231 
1.703516  0.507244 
2.153041  3.365011 
1.165666  5.280256 
0.621113  2.096953 
1.878460  4.459297 
2.671798  0.755067 
2.113876  6.025574 
0.951343  4.293822 
1.384415  5.077867 
1.464940  3.660832 
1.209819  2.885272 
0.907706  1.742767 
1.872928  0.414194 
2.408360  2.888699 
2.125414  5.965463 
2.011299  1.678727 
2.391441  5.461120 
0.849617  3.010253 
2.127783  4.809229 
2.505997  1.283987 
2.084767  1.059525 
2.088188  5.030533 
2.498437  1.603559 
0.663693  1.348643 
1.333626  3.968457 
0.984572  2.197563 
1.650608  1.580492 
2.709763  5.055269 
1.944427  2.732375 
1.160476  4.871934 
1.621984  4.522831 
1.789928  0.140463 
1.702561  5.673338 
1.208479  5.249831 
0.936222  3.812802 
0.373749  2.449992 
2.093043  3.685093 
2.535346  3.105260 
0.763233  4.434690 
2.434015  4.363233 
2.843979  2.653803 
1.118663  1.756762 
1.868678  1.982923 
1.968404  3.780722 
1.351940  0.430794 
1.587345  1.000337 
2.019727  4.164499 
0.225386  0.599546 
2.783097  0.076449 
0.524557  0.438586 
1.196294  3.482856 
1.797795  6.179683 
1.595594  4.433260 
1.200771  3.387279 
1.453923  3.366264 
1.310181  2.313137 
0.537601  1.535876 
1.829622  3.567446 
2.020438  5.188427 
2.062739  1.667279 
1.582396  0.432000 
2.479692  1.459699 
1.317615  4.423062 
2.040457  5.034033 
2.554668  2.467658 
0.931999  0.984294 
1.659524  4.367637 
2.762143  3.493328 
1.523192  5.707429 
1.736309  5.423747 
0.822456  4.172413 
0.695172  5.720564 
2.231981  0.593234 
1.196149  0.836638 
0.860045  1.976637 
2.630057  3.631377 
2.156918  4.394094 
1.988319  5.041263 
0.870146  4.645920 
1.409320  5.454486 
0.687032  4.098350 
2.408356  3.946194 
0.948610  5.823494 
1.681514  0.645606 
0.525426  5.241233 
2.010114  5.328622 
1.141438  3.480205 
0.360218  2.210085 
1.021064  1.256083 
1.820132  5.364267 
2.909041  1.611036 
1.493687  3.989523 
0.998918  3.978688 
0.922143  0.723737 
0.656328  4.831222 
0.799102  2.990608 
0.962778  1.742387 
1.889874  1.290743 
2.037450  2.922927 
2.033017  2.549667 
1.455196  2.611026 
0.867316  0.259922 
2.894169  4.859510 
1.689425  3.045925 
1.560061  6.031406 
1.643552  6.045315 
1.939297  2.885674 
2.722640  2.120347 
0.686685  5.943880 
1.091084  1.543448 
2.284455  5.400558 
1.270044  1.075462 
0.767127  1.108909 
2.621636  5.856601 
1.987384  1.242311 
1.997591  6.275517 
2.140539  5.345875 
1.799040  2.885934 
1.153194  3.123902 
1.897263  2.129146 
2.942407  5.250037 
1.878336  5.502300 
2.040532  3.841272 
0.855478  1.371247 
2.316015  2.357483 
1.263110  1.272909 
1.716522  2.776142 
2.625168  5.429864 
1.331205  1.956348 
2.526628  5.831812 
0.505770  2.588904 
2.205885  4.435359 
2.073618  1.876803 
1.350296  3.496710 
1.404511  4.696509 
2.590805  6.058792 
1.053781  0.491677 
0.454800  0.686420 
2.482677  2.772355 
1.724503  4.495944 
0.554061  1.811611 
0.391560  1.137000 
2.818387  2.487356 
0.304198  4.424698 
1.677976  2.034484 
0.817625  3.705409 
0.807929  4.391205 
0.497739  5.562744 
1.265721  2.230198 
2.627535  4.950688 
1.395445  2.868957 
1.091752  1.807741 
0.934673  3.346659 
0.945983  4.354432 
2.123828  1.334255 
1.538784  3.490162 
0.634730  6.169093 
1.766813  2.506894 
2.867189  2.996645 
1.611543  0.343836 
1.595727  4.625284 
2.231063  2.298322 
0.366566  0.528110 
2.328359  1.105327 
1.198840  1.206487 
1.271883  0.547272 
0.320718  1.909978 
1.252393  3.242143 
0.456560  5.741316 
2.245441  4.398025 
0.897458  4.759944 
0.193774  5.130114 
0.957373  4.232271 
1.301190  1.581836 
2.539453  3.689388 
1.774821  1.088149 
0.140157  3.634076 
1.163940  6.187724 
1.413386  0.613802 
2.536498  5.470593 
1.516306  3.532537 
2.097494  3.473699 
0.920457  3.699768 
1.118518  1.858679 
0.509478  2.899095 
2.513848  1.111203 
1.114741  5.128156 
0.360150  0.269544 
2.519829  4.549178 
1.455236  5.777878 
2.622653  1.486519 
0.518453  1.893420 
1.136544  6.236244 
2.155734  3.028403 
2.256844  3.223632 
0.086259  5.326046 
1.963722  2.633848 
1.259809  2.019975 
1.622820  2.934168 
0.659093  3.399962 
1.315109  0.349264 
1.584679  1.362921 
1.709539  0.556227 
1.000871  5.478483 
2.280352  4.769098 
2.024727  2.186725 
0.414482  0.031026 
2.201183  1.702770 
0.660727  0.517520 
0.836328  2.041787 
0.898645  4.530477 
1.628011  1.625189 
1.658985  3.196362 
0.414869  4.004904 
2.637235  3.889612 
1.745703  1.329093 
2.650752  2.675664 
0.630776  3.644796 
1.980766  1.632511 
1.975772  5.647367 
2.594963  5.228503 
2.623517  4.475332 
2.881176  1.077785 
2.586360  2.231314 
1.582665  4.244474 
1.940048  3.259994 
0.876046  4.965924 
0.869407  3.275202 
1.512027  2.532056 
1.033701  5.786677 
1.080991  0.590412 
0.968293  2.495340 
2.874163  1.467304 
0.978953  1.527243 
1.207529  0.004395 
0.702233  0.579078 
2.621309  3.447696 
1.197249  1.153235 
1.423050  1.126720 
0.176861  0.495748 
0.442565  3.761749 
1.454702  5.834212 
2.468893  2.081649 
2.469027  1.535312 
0.631452  4.217328 
1.180314  1.513246 
0.869189  3.580061 
1.384505  3.843315 
1.429424  5.669442 
0.572746  3.653281 
0.859814  0.143001 
1.728523  1.846726 
1.473465  1.384305 
2.543782  1.342138 
1.104410  3.627063 
0.786140  4.956103 
1.050326  3.741357 
2.054435  2.236261 
1.071477  5.222775 
2.770642  2.871602 
1.854227  2.473018 
2.159561  4.331017 
1.724967  5.316257 
2.388814  2.169967 
0.471809  3.299890 
0.152377  3.294204 
0.804397  4.738700 
1.624235  1.399298 
1.823739  0.098533 
2.906004  0.583644 
1.614310  3.223968 
1.675356  3.689562 
2.490073  5.612690 
2.725972  5.778263 
1.105045  0.007488 
0.719779  4.389760 
1.626379  5.211150 
0.615974  1.316292 
1.476977  4.565585 
1.475821  5.135923 
1.630906  2.984575 
2.815924  2.058353 
1.202986  2.456252 
1.874911  4.957369 
1.673409  1.532008 
2.121813  0.842558 
1.490898  4.762787 
0.967293  4.976110 
1.185584  2.070749 
1.960762  1.681424 
0.713751  3.026211 
1.929793  2.676194 
0.686683  2.864240 
1.709536  1.430417 
0.485312  1.459824 
0.721525  5.879382 
1.388672  5.848424 
0.582158  1.460813 
1.116010  2.893903 
1.552991  5.479140 
1.035895  1.806564 
2.948671  0.186959 
2.616538  2.754902 
1.614794  4.051575 
2.085682  1.609317 
0.524691  0.057901 
2.099573  2.787220 
1.127220  2.066739 
0.457415  0.823233 
2.383580  4.742599 
1.151748  5.663934 
1.395564  2.811004 
1.538018  2.670054 
2.589242  5.601296 
2.206904  4.168303 
1.316930  0.574168 
1.289367  0.020238 
1.863932  5.331098 
0.702425  0.993931 
1.633513  0.118800 
1.587009  5.352317 
1.807148  5.930581 
1.159903  5.165791 
1.159625  5.725960 
2.758501  4.025980 
1.849973  3.270186 
0.368371  5.757653 
1.736684  2.822218 
1.909562  0.067443 
2.081895  3.229566 
2.117057  2.845558 
2.151338  2.797256 
2.555394  4.809899 
1.856778  0.619364 
1.001171  5.541114 
1.509368  5.552703 
1.790947  2.034711 
2.495478  3.909046 
2.560346  1.749292 
1.774005  0.093110 
1.527628  2.419744 
2.015061  1.517460 
1.740430  5.476212 
1.569228  5.684275 
2.033494  3.996064 
0.783040  5.693327 
1.978839  4.196483 
1.432335  5.159430 
1.344562  4.261260 
0.814177  4.239365 
2.727232  0.435947 
2.948936  6.001776 
2.029438  2.866349 
2.197903  3.871657 
1.320345  4.679521 
1.104327  3.733213 
1.168300  2.920297 
0.671664  0.438065 
1.064693  2.871956 
0.870261  4.139271 
0.699746  6.161380 
1.789536  1.606707 
2.471144  6.161705 
1.312383  1.045703 
2.334782  4.755284 
2.358842  5.131987 
2.467072  5.362577 
1.529485  0.928427 
0.963145  0.823722 
1.403166  1.265389 
0.273970  5.458030 
2.015188  2.649776 
0.847173  4.783636 
0.426338  1.981130 
0.323249  0.625285 
1.969748  2.286523 
2.343424  4.198495 
1.220859  3.436450 
1.822350  2.997074 
1.713669  4.976341 
1.248999  0.912594 
1.686075  4.253027 
1.747703  1.701911 
1.249974  1.221721 
0.695232  0.015727 
1.166474  3.947554 
1.789276  5.074144 
0.457230  0.579893 
2.367057  3.994345 
2.146023  0.390368 
1.809087  0.193329 
1.647276  5.690451 
1.978025  5.479599 
2.654651  0.651987 
2.706869  6.234649 
1.302561  1.914762 
2.677713  1.458635 
2.278214  1.133644 
1.060357  2.750205 
1.268016  0.123570 
1.116022  2.434612 
2.382481  5.391670 
0.097436  1.170090 
1.781949  5.444871 
0.797232  3.190408 
2.410247  2.102489 
2.143783  4.518648 
2.056130  5.414237 
1.997872  1.059838 
1.162873  3.531940 
1.937460  3.205461 
1.291944  2.725595 
1.235013  5.852553 
1.731518  3.014382 
1.979490  0.764131 
2.155870  1.817051 
0.673759  1.430690 
2.401145  0.235182 
0.634708  1.486422 
0.668480  5.864977 
1.684322  0.115622 
2.716651  5.906105 
1.547055  3.631967 
2.901211  2.023598 
0.510580  0.257231 
1.936303  5.200320 
1.267361  2.333955 
2.251272  5.019686 
1.429845  5.051997 
0.843363  3.645591 
2.016750  5.794739 
2.716149  4.471568 
1.042536  0.549858 
1.910154  1.115695 
2.173621  0.507874 
2.166833  2.690102 
1.330206  0.732469 
1.842661  6.022686 
2.224442  5.314373 
1.236922  4.604625 
1.785168  2.692596 
1.813186  4.721598 
2.620425  4.265089 
1.012386  2.543339 
1.842830  2.126119 
1.444670  3.611145 
2.381898  5.846430 
2.512591  3.766388 
1.474968  3.213591 
0.626387  4.484103 
2.076721  1.980883 
0.899005  5.299417 
2.328899  4.954042 
1.925611  0.277297 
2.230385  0.963992 
0.479424  1.987678 
0.779444  6.103409 
1.634886  4.471594 
1.576969  1.638550 
1.292723  0.266033 
0.919977  0.253250 
1.637773  1.027163 
1.033740  1.036161 
1.594344  0.482743 
2.137433  1.601534 
1.729871  1.939530 
1.424318  4.075703 
3.042306  1.972693 
1.687206  3.825768 
0.542516  0.336603 
2.244576  5.795388 
2.191609  1.431872 
1.003779  2.132592 
0.595101  4.158007 
2.018022  6.219173 
1.239660  3.583830 
1.798737  5.153368 
0.393129  4.421444 
1.227385  2.119971 
1.591689  3.497283 
1.066938  5.098409 
1.485612  2.803338 
2.117569  5.623903 
2.234318  1.100587 
0.500608  6.055323 
0.773544  4.676648 
0.706978  3.370075 
2.755631  2.738398 
2.452432  1.313838 
1.161196  2.862470 
1.972018  4.311944 
1.083009  5.802975 
1.564333  6.233803 
2.000427  2.747687 
1.357677  2.296139 
0.193666  5.988717 
0.285918  0.122124 
1.046664  2.018394 
0.242505  6.011836 
1.245011  2.749228 
2.280192  1.068329 
2.418693  4.793134 
0.095471  3.227740 
1.627517  2.378955 
1.318322  2.569628 
0.825395  2.597287 
0.617587  1.639723 
0.696224  0.903334 
1.131016  4.377819 
0.454971  3.190566 
1.725321  1.749456 
1.579973  0.604401 
0.808212  5.292625 
0.241928  3.092704 
2.091081  1.719194 
2.685048  3.877552 
2.159087  0.739788 
1.495000  3.844895 
0.802215  0.524637 
0.939206  1.688985 
2.182103  3.811660 
1.045339  1.095578 
1.937156  3.150310 
2.092598  0.590234 
1.950198  5.870484 
2.495171  6.231683 
0.363499  5.615209 
0.601925  5.126554 
0.915796  0.135466 
0.854171  5.408736 
1.531635  0.411250 
0.916746  2.091877 
0.923481  5.932932 
2.363650  5.993900 
1.636982  1.489650 
1.558193  1.317780 
1.026634  1.318583 
2.342202  5.736137 
0.919587  0.790262 
2.971087  0.973509 
0.666487  6.098679 
1.529980  3.807128 
0.956884  5.586436 
0.941105  2.391700 
1.926754  2.528526 
1.094376  1.908225 
1.389784  1.548222 
2.989712  1.890983 
2.533316  1.432814 
2.566472  5.895689 
1.206247  5.196281 
2.052493  5.295968 
2.055985  5.353515 
2.753715  4.257209 
1.695988  2.851734 
2.488652  3.519493 
2.154061  2.630207 
1.771657  4.077718 
2.435660  3.159795 
0.829720  3.133021 
1.645342  4.800018 
1.263935  5.327812 
2.549443  0.407696 
0.875917  1.187227 
1.113006  0.960119 
2.643370  4.851432 
0.276950  0.904850 
1.134681  0.209240 
1.622738  6.159452 
1.572660  1.410629 
1.677490  1.944118 
0.720659  6.228448 
0.486437  3.551860 
1.620003  3.684377 
1.583092  5.297273 
2.336449  4.416275 
1.776770  1.513394 
1.051583  2.293440 
1.300418  2.420442 
0.637447  5.437020 
1.948807  0.599235 
0.927428  2.856305 
1.621383  5.157234 
0.722464  6.094567 
2.133257  1.090300 
0.420167  5.817599 
0.582636  3.806229 
1.214600  2.946039 
2.279874  3.404642 
2.666885  4.527389 
1.128684  4.434369 
2.334918  2.157172 
0.414951  3.649507 
2.246199  4.470267 
1.783048  4.286149 
1.311405  2.008959 
0.790804  2.470701 
2.353108  3.723255 
1.035918  6.122708 
1.354818  1.255467 
2.167130  2.866140 
1.000334  1.583843 
1.664658  0.883826 
0.999714  3.525234 
2.922362  4.036479 
2.285445  3.835127 
1.538465  5.841605 
1.572978  4.930765 
2.981884  5.082517 
